iso_code,name,family,genus,macroarea,lat,lon,countries,typology
jqr,Jaqaru,Aymaran,Aymaran,South America,-13.0,-76.0,Peru,
jru,Japreria,Cariban,Cariban,South America,10.5,-73.0,Venezuela,
jsl,Nihon Shuwa (Japanese Sign Language),other,Sign Languages,Eurasia,36.0,139.0,Japan,
jua,Júma,Tupian,Maweti-Guarani,South America,-7.5,-64.0,Brazil,
juc,Jurchen,Altaic,Tungusic,Eurasia,47.0,130.0,China,
jun,Juang,Austro-Asiatic,Munda,Eurasia,21.3333333333,86.0,India,
jup,Hup,Nadahup,Nadahup,South America,0.166666666667,-69.25,Colombia; Brazil,
jur,Juruna,Tupian,Yuruna,South America,-5.0,-54.5,Brazil,
jya,rGyalrong (Caodeng),Sino-Tibetan,Na-Qiangic,Eurasia,31.6666666667,101.75,China,
kaa,Karakalpak,Altaic,Turkic,Eurasia,43.0,60.0,Uzbekistan,
kab,Kabyle,Afro-Asiatic,Berber,Africa,36.5,5.0,Algeria,
kac,Jingpho,Sino-Tibetan,Brahmaputran,Eurasia,25.4166666667,97.0,Myanmar,
kah,Kara (in Central African Republic),Central Sudanic,Bongo-Bagirmi,Africa,10.0,23.0,Central African Republic,
kal,Greenlandic (South),Eskimo-Aleut,Eskimo,Eurasia,60.0,-44.0,Greenland,Polysynthetic
kam,Kamba,Niger-Congo,Bantu,Africa,-1.5,38.0,Kenya,
kan,Kannada,Dravidian,Dravidian,Eurasia,14.0,76.0,India,Agglutinative
kao,Xasonga,Mande,Western Mande,Africa,14.25,-10.5,Mali; Senegal,
kap,Bezhta,Nakh-Daghestanian,Avar-Andic-Tsezic,Eurasia,42.0833333333,46.1666666667,Russia,
kaq,Capanahua,Pano-Tacanan,Panoan,South America,-7.0,-74.0,Peru,
kas,Kashmiri,Indo-European,Indic,Eurasia,34.0,76.0,Pakistan; India,
kat,Georgian,Kartvelian,Kartvelian,Eurasia,42.0,44.0,Georgia,Agglutinative
kay,Kamaiurá,Tupian,Maweti-Guarani,South America,-12.0833333333,-52.5833333333,Brazil,
kaz,Kazakh,Altaic,Turkic,Eurasia,50.0,70.0,Kazakhstan,Agglutinative
kbc,Kadiwéu,Guaicuruan,Kadiwéu,South America,-20.0,-57.0,Brazil,
kbd,Kabardian,Northwest Caucasian,Northwest Caucasian,Eurasia,43.5,43.5,Russia,
kbh,Camsá,Camsá,Camsá,South America,1.16666666667,-77.0,Colombia,
kbk,Koiari,Trans-New Guinea,Koiarian,Papunesia,-9.5,147.333333333,Papua New Guinea,
kbl,Kanembu,Saharan,Western Saharan,Africa,14.0,15.0,Nigeria; Chad; Niger,
kbp,Kabiyé,Niger-Congo,Grusi,Africa,9.66666666667,1.16666666667,Togo,
kbq,Kamano-Kafe,Trans-New Guinea,Siane-Yagaria,Papunesia,-6.25,145.666666667,Papua New Guinea,
kbr,Kefa,Afro-Asiatic,Ta-Ne-Omotic,Africa,7.25,36.25,Ethiopia,
kbv,Dla (Proper),Senagi,Senagi,Papunesia,-3.58333333333,141.0,Indonesia; Papua New Guinea,
kbx,Kambot,Keram,Ap Ma,Papunesia,-4.25,144.133333333,Papua New Guinea,
kca,Khanty,Uralic,Ugric,Eurasia,65.0,65.0,Russia,
kcd,Kanum (Ngkâlmpw),Yam,Kanum,Papunesia,-8.66666666667,140.916666667,Indonesia,
kcg,Gworok,Niger-Congo,Benue-Congo Plateau,Africa,9.91666666667,8.16666666667,Nigeria,
kck,Kalanga,Niger-Congo,Bantu,Africa,-20.5,27.5,Botswana; Zimbabwe,
kcl,Kela (Apoze),Austronesian,Oceanic,Papunesia,-7.41666666667,147.083333333,Papua New Guinea,
kcm,Gula (in Central African Republic),Central Sudanic,Bongo-Bagirmi,Africa,9.5,22.5,Central African Republic,
kcn,Nubi,other,Creoles and Pidgins,Africa,0.666666666667,32.0833333333,Uganda,
kcr,Katla,Kordofanian,Katla-Tima,Africa,11.8333333333,29.3333333333,Sudan,
kct,Kaian,Ramu-Lower Sepik,Lower Ramu,Papunesia,-4.08333333333,144.75,Papua New Guinea,
kcu,Kami,Niger-Congo,Bantu,Africa,-6.75,38.0,Tanzania,
kcv,Kete,Niger-Congo,Bantu,Africa,-7.0,22.8333333333,Democratic Republic of Congo,
kdd,Yankuntjatjara,Pama-Nyungan,Western Pama-Nyungan,Australia,-27.0,132.0,Australia,
kde,Makonde,Niger-Congo,Bantu,Africa,-11.0,40.0,Mozambique; Tanzania,
kdh,Tem,Niger-Congo,Grusi,Africa,8.66666666667,0.5,Togo; Benin; Ghana,
kdj,Karimojong,Eastern Sudanic,Eastern Nilotic,Africa,3.0,34.1666666667,Uganda,
kdm,Kagoma,Niger-Congo,Benue-Congo Plateau,Africa,9.25,8.16666666667,Nigeria,
kdr,Karaim,Altaic,Turkic,Eurasia,54.6666666667,24.9166666667,Ukraine; Lithuania,
kee,Keresan (Santa Ana),Keresan,Keresan,North America,35.4166666667,-106.666666667,United States,
kei,Kei,Austronesian,Central Malayo-Polynesian,Papunesia,-5.83333333333,132.916666667,Indonesia,
kek,K'ekchí,Mayan,Mayan,North America,16.0,-89.8333333333,Guatemala,
ken,Kenyang,Niger-Congo,Mamfe,Africa,5.66666666667,9.5,Cameroon,
ker,Kera,Afro-Asiatic,East Chadic,Africa,9.83333333333,15.0833333333,Chad,
ket,Ket,Yeniseian,Yeniseian,Eurasia,64.0,87.0,Russia,
keu,Kenyah (Uma' Lung),Austronesian,North Borneo,Papunesia,3.0,115.833333333,Indonesia,
kew,Kewa,Trans-New Guinea,Enga_Kewa-Huli,Papunesia,-6.5,143.833333333,Papua New Guinea,
kex,Kokni,Indo-European,Indic,Eurasia,20.75,73.5,India,
kfa,Kodava,Dravidian,Dravidian,Eurasia,12.1666666667,76.8333333333,India,
kfb,Kolami,Dravidian,Dravidian,Eurasia,20.0,78.5,India,
kfc,Konda,Dravidian,Dravidian,Eurasia,19.5,83.0,India,
kfe,Kota,Dravidian,Dravidian,Eurasia,11.5,77.1666666667,India,
kff,Koya,Dravidian,Dravidian,Eurasia,17.5,81.3333333333,India,
kfk,Kinnauri,Sino-Tibetan,Bodic,Eurasia,31.5,78.0,India,
kfq,Korku,Austro-Asiatic,Munda,Eurasia,22.5,78.5,India,
kfy,Kumauni,Indo-European,Indic,Eurasia,30.0,80.0,India,
kfz,Koromfe,Niger-Congo,Koromfe,Africa,14.25,-0.916666666667,Burkina Faso; Mali,
kge,Komering,Austronesian,Lampungic,Papunesia,-3.16666666667,104.916666667,Indonesia,
kgg,Kusunda,Kusunda,Kusunda,Eurasia,28.0,84.6666666667,Nepal,
kgk,Kaiwá,Tupian,Maweti-Guarani,South America,-23.0,-55.0,Paraguay; Brazil,
kgo,Krongo,Kadu,Kadugli,Africa,10.5,30.0,Sudan,
kgp,Kaingang,Macro-Ge,Je Meridional,South America,-26.0,-52.0,Brazil,
kgq,Kamoro,Asmat-Kamrau Bay,Asmat-Kamrau Bay,Papunesia,-4.33333333333,136.0,Indonesia,
kgr,Abun,Abun,Abun,Papunesia,-0.5,132.5,Indonesia,
kgs,Gumbaynggir,Pama-Nyungan,Southeastern Pama-Nyungan,Australia,-30.1666666667,152.5,Australia,
kgy,Kyirong,Sino-Tibetan,Bodic,Eurasia,28.4166666667,85.3333333333,China,
kha,Khasi,Austro-Asiatic,Khasian,Eurasia,25.5,92.0,India,
khb,Lü,Tai-Kadai,Kam-Tai,Eurasia,22.0,100.666666667,China; Laos; Myanmar,
khd,Kanum (Bädi),Yam,Kanum,Papunesia,-8.83333333333,140.75,Indonesia,
khe,Korowai,Trans-New Guinea,Becking-Dawi,Papunesia,-5.25,140.0,Indonesia,
khg,Kham (Tibetan) (Nangchen),Sino-Tibetan,Bodic,Eurasia,32.5,96.5,China,
khk,Khalkha,Altaic,Mongolic,Eurasia,47.0,105.0,Mongolia,
khl,Lusi,Austronesian,Oceanic,Papunesia,-5.58333333333,149.666666667,Papua New Guinea,
khm,Khmer,Austro-Asiatic,Khmer,Eurasia,12.5,105.0,Cambodia,
khq,Koyra Chiini,Songhay,Songhay,Africa,17.0,-3.0,Mali,
khr,Kharia,Austro-Asiatic,Munda,Eurasia,22.5,84.3333333333,India,
khv,Khwarshi,Nakh-Daghestanian,Avar-Andic-Tsezic,Eurasia,42.25,46.1666666667,Russia,
khw,Khowar,Indo-European,Indic,Eurasia,36.0,72.0,Pakistan,
kia,Kosop,Niger-Congo,Kim,Africa,9.91666666667,15.9166666667,Chad,
kic,Kickapoo,Algic,Algonquian,North America,42.25,-84.0,United States,
kig,Kimaghama,Kolopom,Kolopom,Papunesia,-8.0,138.5,Indonesia,
kii,Kitsai,Caddoan,Northern Caddoan,North America,31.8333333333,-96.5,United States,
kij,Kilivila,Austronesian,Oceanic,Papunesia,-8.5,151.083333333,Papua New Guinea,
kik,Kikuyu,Niger-Congo,Bantu,Africa,-0.75,36.75,Kenya,
kim,Tofa,Altaic,Turkic,Eurasia,53.75,98.0,Russia,
kin,Kinyarwanda,Niger-Congo,Bantu,Africa,-2.0,30.0,Rwanda,Agglutinative
kio,Kiowa,Kiowa-Tanoan,Kiowa-Tanoan,North America,37.0,-99.0,United States,
kir,Kirghiz (Fu-Yu),Altaic,Turkic,Eurasia,47.75,124.416666667,China,Agglutinative
kiy,Kirikiri,Lakes Plain,West Tariku,Papunesia,-3.0,137.166666667,Indonesia,
kjb,Kanjobal (Eastern),Mayan,Mayan,North America,15.3333333333,-91.6666666667,Guatemala,
kjc,Konjo,Austronesian,South Sulawesi,Papunesia,-5.46666666667,120.333333333,Indonesia,
kjd,Kiwai (Southern),Trans-New Guinea,Kiwaian,Papunesia,-8.0,143.5,Papua New Guinea,
kje,Kisar,Austronesian,Central Malayo-Polynesian,Papunesia,-8.08333333333,127.116666667,Indonesia,
kjg,Khmu',Austro-Asiatic,Khmuic,Eurasia,21.0,102.0,Laos,
kjh,Khakas,Altaic,Turkic,Eurasia,53.0,90.0,Russia,
kjj,Khinalug,Nakh-Daghestanian,Khinalug,Eurasia,41.1666666667,48.0833333333,Azerbaijan,
kjl,Kham,Sino-Tibetan,Himalayish,Eurasia,28.5,82.75,Nepal,
kjn,Kunjen,Pama-Nyungan,Northern Pama-Nyungan,Australia,-16.5,142.5,Australia,
kjp,Karen (Pwo),Sino-Tibetan,Karen,Eurasia,13.0,99.1666666667,China; Myanmar,
kjq,Acoma,Keresan,Keresan,North America,34.9166666667,-107.583333333,United States,
kju,Kashaya,Hokan,Pomoan,North America,38.6666666667,-123.333333333,United States,
kkh,Khün,Tai-Kadai,Kam-Tai,Eurasia,21.0,100.0,Myanmar,
kki,Kagulu,Niger-Congo,Bantu,Africa,-6.33333333333,37.0,Tanzania,
kkk,Kokota,Austronesian,Oceanic,Papunesia,-8.0,159.133333333,Solomon Islands,
kkl,Yale (Kosarek),Trans-New Guinea,Mek,Papunesia,-4.08333333333,139.5,Indonesia,
kkw,Teke (Southern),Niger-Congo,Bantu,Africa,-2.33333333333,14.5,Congo,
kky,Guugu Yimidhirr,Pama-Nyungan,Northern Pama-Nyungan,Australia,-15.0,144.833333333,Australia,
kla,Klamath,Penutian,Klamath-Modoc,North America,42.5,-121.5,United States,
klb,Kiliwa,Hokan,Yuman,North America,31.3333333333,-115.666666667,Mexico,
kld,Yuwaalaraay,Pama-Nyungan,Southeastern Pama-Nyungan,Australia,-29.5,148.0,Australia,
kle,Kulung,Sino-Tibetan,Himalayish,Eurasia,27.5,87.0,Nepal,
klj,Khalaj,Altaic,Turkic,Eurasia,35.0,50.0,Iran,
klq,Rumu,Trans-New Guinea,Turama-Kikorian,Papunesia,-7.16666666667,144.25,Papua New Guinea,
klr,Khaling,Sino-Tibetan,Himalayish,Eurasia,27.5,86.6666666667,China; India; Nepal,
kls,Kalasha,Indo-European,Indic,Eurasia,35.0,72.0,Pakistan,
klu,Klao,Niger-Congo,Kru,Africa,4.75,-8.75,Liberia,
kma,Konni,Niger-Congo,Oti-Volta,Africa,10.25,-1.58333333333,Ghana,
kmc,Dong (Southern),Tai-Kadai,Kam-Tai,Eurasia,27.0,109.0,China,
kmg,Kâte,Trans-New Guinea,Huon,Papunesia,-6.5,147.75,Papua New Guinea,
kmh,Kalam,Trans-New Guinea,Kalam-Kobon,Papunesia,-5.25,144.583333333,Papua New Guinea,
kmj,Malto,Dravidian,Dravidian,Eurasia,25.0,87.3333333333,India,
kmn,Awtuw,Sepik,Ram,Papunesia,-3.58333333333,142.0,Papua New Guinea,
kmo,Kwoma,Sepik,Nukuma,Papunesia,-4.16666666667,142.75,Papua New Guinea,
kmr,Kurmanji,Indo-European,Iranian,Eurasia,38.0,42.0,Turkey,
kms,Kamasau,Torricelli,Marienberg,Papunesia,-3.91666666667,143.666666667,Papua New Guinea,
kmt,Kemtuik,Nimboran,Nimboran,Papunesia,-2.66666666667,140.333333333,Indonesia,
kmz,Turkic (West Xorasan),Altaic,Turkic,Eurasia,36.6666666667,56.0,Iran,
kna,Kanakuru,Afro-Asiatic,West Chadic,Africa,10.0,12.0,Nigeria,
knc,Kanuri,Saharan,Western Saharan,Africa,12.0,13.0,Nigeria; Chad; Niger; Sudan,
kne,Kankanay,Austronesian,Northern Luzon,Papunesia,16.75,120.583333333,Philippines,
knf,Mankanya,Niger-Congo,Manjaku,Africa,12.0833333333,-15.9166666667,Guinea-Bissau,
kng,Kongo,Niger-Congo,Bantu,Africa,-5.0,15.0,Democratic Republic of Congo,
knj,Kanjobal (Western),Mayan,Mayan,North America,15.8333333333,-91.8333333333,Guatemala,
knk,Koranko,Mande,Western Mande,Africa,9.33333333333,-11.25,Sierra Leone; Guinea,
knm,Canamarí,Katukinan,Katukinan,South America,-6.5,-68.5,Brazil,
knn,Konkani,Indo-European,Indic,Eurasia,15.25,74.0,India,
knw,!Xun (Ekoka),Kxa,Ju-Kung,Africa,-19.6666666667,18.0,Angola; Namibia,
kny,Kanyok,Niger-Congo,Bantu,Africa,-7.33333333333,23.5833333333,Democratic Republic of Congo,
koe,Baale,Eastern Sudanic,South Surmic,Africa,6.5,34.5,South Sudan,
kog,Cogui,Chibchan,Arhuacic,South America,11.0,-73.8333333333,Colombia,
koi,Komi-Permyak,Uralic,Permic,Eurasia,59.5,54.5,Russia,
kor,Korean,Korean,Korean,Eurasia,37.5,128.0,South Korea; North Korea,Agglutinative
kos,Kosraean,Austronesian,Oceanic,Papunesia,5.3,163.0,Micronesia,
kot,Lagwan,Afro-Asiatic,Biu-Mandara,Africa,11.5,14.8333333333,Cameroon,
koy,Koyukon,Na-Dene,Athapaskan,North America,65.0,-155.0,United States,
kpc,Curripaco,Arawakan,Japura-Colombia,South America,2.5,-68.5,Colombia,
kpg,Kapingamarangi,Austronesian,Oceanic,Papunesia,1.05,154.75,Micronesia,
kpj,Karajá,Macro-Ge,Karajá,South America,-10.0,-50.3333333333,Brazil,
kpk,Kpan,Niger-Congo,Jukunoid,Africa,7.58333333333,10.1666666667,Nigeria,
kpm,Sre,Austro-Asiatic,Bahnaric,Eurasia,11.5,108.0,Vietnam,
kpo,Kposo,Niger-Congo,Ka-Togo,Africa,7.5,0.833333333333,Togo,
kpr,Korafe,Trans-New Guinea,Binanderean,Papunesia,-9.05,149.083333333,Papua New Guinea,
kps,Tehit,West Bird's Head,West Bird's Head,Papunesia,-1.5,132.0,Indonesia,
kpt,Karata,Nakh-Daghestanian,Avar-Andic-Tsezic,Eurasia,42.5833333333,46.3333333333,Russia,
kpv,Yazva,Uralic,Permic,Eurasia,65.0,55.0,Russia,
kpw,Kobon,Trans-New Guinea,Kalam-Kobon,Papunesia,-5.16666666667,144.333333333,Papua New Guinea,
kpx,Koiali (Mountain),Trans-New Guinea,Koiarian,Papunesia,-9.0,147.5,Papua New Guinea,
kpy,Koryak,Chukotko-Kamchatkan,Northern Chukotko-Kamchatkan,Eurasia,61.0,167.0,Russia,
kpz,Sebei,Eastern Sudanic,Southern Nilotic,Africa,1.33333333333,34.5833333333,Uganda,
kqi,Koita,Trans-New Guinea,Koiarian,Papunesia,-9.33333333333,147.083333333,Papua New Guinea,
kqq,Krenak,Macro-Ge,Aimore,South America,-15.5,-41.0,Brazil,
kqy,Koorete,Afro-Asiatic,Ta-Ne-Omotic,Africa,5.83333333333,37.8333333333,Ethiopia,
kqz,Korana,Khoe-Kwadi,Khoe-Kwadi,Africa,-29.5,20.5,South Africa,
krc,Karachay-Balkar,Altaic,Turkic,Eurasia,43.5,42.0,Russia,
kre,Panará,Macro-Ge,Je Setentrional,South America,-10.0,-55.0,Brazil,
krk,Kerek,Chukotko-Kamchatkan,Northern Chukotko-Kamchatkan,Eurasia,62.25,175.0,Russia,
krl,Karelian,Uralic,Finnic,Eurasia,64.0,32.0,Russia,
krs,Kresh,Central Sudanic,Kresh,Africa,8.5,24.5,South Sudan,
kru,Kurukh,Dravidian,Dravidian,Eurasia,22.8333333333,85.5,India,
kry,Kryz,Nakh-Daghestanian,Lezgic,Eurasia,41.0833333333,48.0,Azerbaijan,
ksb,Shambala,Niger-Congo,Bantu,Africa,-4.25,38.25,Tanzania,
ksd,Tolai,Austronesian,Oceanic,Papunesia,-4.25,152.083333333,Papua New Guinea,
ksf,Bafia,Niger-Congo,Bantu,Africa,5.0,11.1666666667,Cameroon,
ksh,German (Ripuarian),Indo-European,Germanic,Eurasia,51.0,7.0,Belgium,
ksi,I'saka,Skou,Krisa,Papunesia,-2.83333333333,141.283333333,Papua New Guinea,
ksq,Kwami,Afro-Asiatic,West Chadic,Africa,10.4166666667,11.0,Nigeria,
kss,Kisi (Southern),Niger-Congo,Southern Mel,Africa,8.5,-10.25,Guinea; Liberia,
kst,Ko (Winye),Niger-Congo,Grusi,Africa,11.8666666667,-2.91666666667,Burkina Faso,
ksw,Karen (Sgaw),Sino-Tibetan,Karen,Eurasia,18.0,97.0,Myanmar,
ksx,Kedang,Austronesian,Central Malayo-Polynesian,Papunesia,-8.25,123.75,Indonesia,
ktd,Gugada,Pama-Nyungan,Western Pama-Nyungan,Australia,-30.0,134.0,Australia,
ktg,Kalkatungu,Pama-Nyungan,Northern Pama-Nyungan,Australia,-21.0,139.5,Australia,
ktn,Karitiâna,Tupian,Arikem,South America,-9.5,-64.0,Brazil,
kto,Kuot,Kuot,Kuot,Papunesia,-3.05,151.5,Papua New Guinea,
kts,"Kati (in West Papua, Indonesia)",Trans-New Guinea,Ok,Papunesia,-5.75,140.916666667,Indonesia,
ktu,Kituba,other,Creoles and Pidgins,Africa,-5.0,17.5,Democratic Republic of Congo,
ktw,Kato,Na-Dene,Athapaskan,North America,39.6666666667,-123.666666667,United States,
ktz,Ju|'hoan,Kxa,Ju-Kung,Africa,-19.0,21.0,Angola; Namibia; Botswana,
kue,Kuman,Trans-New Guinea,Chimbu-Wahgi,Papunesia,-5.91666666667,145.0,Papua New Guinea,
kui,Kuikúro,Cariban,Cariban,South America,-12.4166666667,-53.0833333333,Brazil,
kum,Kumyk,Altaic,Turkic,Eurasia,43.0,47.3333333333,Russia,
kun,Kunama,Kunama,Kunama,Africa,14.5,37.0,Ethiopia; Eritrea,
kup,Kunimaipa,Trans-New Guinea,Core Goilalan,Papunesia,-8.0,146.833333333,Papua New Guinea,
kur,Kurdish,Indo-European,Iranian,Eurasia,,,,
kut,Kutenai,Kutenai,Kutenai,North America,49.5,-116.0,Canada; United States,
kuu,Upper Kuskokwim,Na-Dene,Athapaskan,North America,63.0,-157.0,United States,
kuy,Kuuku Ya'u,Pama-Nyungan,Northern Pama-Nyungan,Australia,-12.5833333333,143.083333333,Australia,
kuz,Atacameño,Kunza,Kunza,South America,-23.0,-69.0,Chile; Bolivia; Argentina,
kva,Bagvalal,Nakh-Daghestanian,Avar-Andic-Tsezic,Eurasia,42.5833333333,46.1666666667,Russia,
kvd,Kui (in Indonesia),Greater West Bomberai,Alor-Pantar,Papunesia,-8.43333333333,124.55,Indonesia,
kvg,Boazi (Kuni),Trans-New Guinea,Boazi,Papunesia,-7.0,141.333333333,Papua New Guinea,
kvk,South Korean Sign Language,other,Sign Languages,Eurasia,37.0,128.0,South Korea,
kvn,Kuna,Chibchan,Kuna,South America,8.0,-77.3333333333,Colombia; Panama,
kvo,Dobel,Austronesian,Central Malayo-Polynesian,Papunesia,-6.25,134.666666667,Indonesia,
kvv,Kola,Austronesian,Central Malayo-Polynesian,Papunesia,-5.5,134.5,Indonesia,
kvw,Kolana,Greater West Bomberai,Alor-Pantar,Papunesia,-8.25,125.116666667,Indonesia,
kwa,Dâw,Nadahup,Nadahup,South America,-0.25,-67.0833333333,Brazil,
kwd,Kwaio,Austronesian,Oceanic,Papunesia,-8.95,161.0,Solomon Islands,
kwe,Kwerba,Tor-Kwerba,Kwerba,Papunesia,-2.25,138.5,Indonesia,
kwi,Awa Pit,Barbacoan,Barbacoan,South America,1.5,-78.25,Ecuador; Colombia,
kwk,Kwakw'ala,Wakashan,Northern Wakashan,North America,51.0,-127.0,Canada,
kwn,Kwangali,Niger-Congo,Bantu,Africa,-18.0,19.5,Angola; Namibia,
kwo,Kwomtari,Kwomtari,Kwomtari,Papunesia,-3.5,141.5,Papua New Guinea,
kxa,Kairiru,Austronesian,Oceanic,Papunesia,-3.33333333333,143.583333333,Papua New Guinea,
kxo,Kanoê,Kapixana,Kapixana,South America,-13.25,-61.0,Brazil,
kxu,Kui (in India),Dravidian,Dravidian,Eurasia,20.0,83.5,India,
kxv,Kuvi,Dravidian,Dravidian,Eurasia,18.75,82.6666666667,India,
kyc,Kyaka,Trans-New Guinea,Enga_Kewa-Huli,Papunesia,-5.55,144.083333333,Papua New Guinea,
kyh,Karok,Hokan,Karok,North America,41.6666666667,-123.0,United States,
kyj,Karao,Austronesian,Northern Luzon,Papunesia,16.5,120.833333333,Philippines,
kyl,Kalapuya,Kalapuyan,Kalapuyan,North America,44.5,-123.0,United States,
kyq,Kenga,Central Sudanic,Bongo-Bagirmi,Africa,12.0,18.0,Chad,
kys,Kayan (Baram),Austronesian,North Borneo,Papunesia,3.5,114.5,Malaysia,
kyx,Konua,North Bougainville,North Bougainville,Papunesia,-5.83333333333,154.833333333,Papua New Guinea,
kyz,Kayabí,Tupian,Maweti-Guarani,South America,-11.0,-55.5,Brazil,
kza,Tenyer,Niger-Congo,Senufo,Africa,10.6666666667,-4.5,Burkina Faso,
kzf,Da'a,Austronesian,Celebic,Papunesia,-1.0,119.583333333,Indonesia,
kzi,Kelabit,Austronesian,North Borneo,Papunesia,3.66666666667,115.416666667,Malaysia,
kzj,Kadazan,Austronesian,North Borneo,Papunesia,5.91666666667,117.166666667,Malaysia,
kzw,Kipea,Kariri,Kariri,South America,-10.0,-37.0,Brazil,
lac,Lacandón,Mayan,Mayan,North America,17.0,-91.5,Mexico,
lad,Ladino,Indo-European,Romance,Eurasia,40.0,33.0,Turkey; Israel,
lae,Pattani,Sino-Tibetan,Bodic,Eurasia,32.75,76.75,India,
laf,Lafofa,Kordofanian,Lafofa,Africa,10.25,31.25,Sudan,
lag,Langi,Niger-Congo,Bantu,Africa,-4.5,36.0,Tanzania,
laj,Lango,Eastern Sudanic,Western Nilotic,Africa,2.16666666667,33.0,Uganda,
lam,Lamba,Niger-Congo,Bantu,Africa,-13.0,28.0,Democratic Republic of Congo; Zambia,
lao,Lao,Tai-Kadai,Kam-Tai,Eurasia,18.0,103.0,Laos; Thailand,
lat,Latin,Indo-European,Romance,Eurasia,41.9,12.5,Italy,Fusional
lav,Latvian,Indo-European,Baltic,Eurasia,57.0,24.0,Latvia,Fusional
law,Lauje,Austronesian,Celebic,Papunesia,-0.5,120.0,Indonesia,
laz,Aribwatsa,Austronesian,Oceanic,Papunesia,-6.71666666667,147.0,Papua New Guinea,
lbc,Lakkia,Tai-Kadai,Kadai,Eurasia,24.0833333333,110.166666667,China,
lbe,Lak,Nakh-Daghestanian,Lak,Eurasia,42.1666666667,47.1666666667,Russia,
lbf,Tinani,Sino-Tibetan,Bodic,Eurasia,32.3333333333,77.1666666667,India,
lbj,Ladakhi,Sino-Tibetan,Bodic,Eurasia,34.0,78.0,India,
lbk,Bontok,Austronesian,Northern Luzon,Papunesia,17.0833333333,120.916666667,Philippines,
lbo,Loven,Austro-Asiatic,Bahnaric,Eurasia,15.0,106.333333333,Laos,
lbt,Lachi,Tai-Kadai,Kadai,Eurasia,22.6666666667,104.833333333,Vietnam,
lbu,Labu,Austronesian,Oceanic,Papunesia,-6.75,146.916666667,Papua New Guinea,
lby,Lamu-Lamu,Pama-Nyungan,Northern Pama-Nyungan,Australia,-14.8333333333,144.5,Australia,
lbz,Lardil,Tangkic,Tangkic,Australia,-16.5,139.333333333,Australia,
lch,Lucazi,Niger-Congo,Bantu,Africa,-14.0,20.0,Angola,
lcm,Tungak,Austronesian,Oceanic,Papunesia,-2.55,150.25,Papua New Guinea,
lea,Lega,Niger-Congo,Bantu,Africa,-2.83333333333,27.1666666667,Democratic Republic of Congo,
lec,Leko,Leko,Leko,South America,-15.0,-67.9166666667,Bolivia,
led,Lendu,Central Sudanic,Lendu,Africa,2.0,30.5,Democratic Republic of Congo,
lee,Lyele,Niger-Congo,Grusi,Africa,12.5,-2.66666666667,Burkina Faso,
lef,Lelemi,Niger-Congo,Na-Togo,Africa,7.33333333333,0.5,Ghana,
lep,Lepcha,Sino-Tibetan,Himalayish,Eurasia,27.1666666667,88.5,Bhutan; India; Nepal,
les,Lese,Central Sudanic,Mangbutu-Efe,Africa,2.0,29.0,Democratic Republic of Congo,
leu,Kara (in Papua New Guinea),Austronesian,Oceanic,Papunesia,-2.83333333333,151.116666667,Papua New Guinea,
lew,Kaili,Austronesian,Celebic,Papunesia,-1.16666666667,120.0,Indonesia,
lex,Wetan,Austronesian,Central Malayo-Polynesian,Papunesia,-8.16666666667,128.0,Indonesia,
lez,Lezgian,Nakh-Daghestanian,Lezgic,Eurasia,41.6666666667,47.8333333333,Azerbaijan; Russia,
lgg,Lugbara,Central Sudanic,Moru-Ma'di,Africa,3.08333333333,30.9166666667,Democratic Republic of Congo; Uganda,
lgu,Longgu,Austronesian,Oceanic,Papunesia,-9.75,160.666666667,Solomon Islands,
lha,Laha,Tai-Kadai,Kadai,Eurasia,21.5833333333,103.916666667,Vietnam,
lhm,Lhomi,Sino-Tibetan,Bodic,Eurasia,27.6666666667,87.4166666667,Nepal,
lhu,Lahu,Sino-Tibetan,Burmese-Lolo,Eurasia,20.0,98.1666666667,China; Thailand; Myanmar,
lic,Hlai (Baoding),Tai-Kadai,Hlai,Eurasia,19.0,109.5,China,
lif,Limbu,Sino-Tibetan,Himalayish,Eurasia,27.1666666667,87.75,Bhutan; India; Nepal,
lij,Italian (Genoa),Indo-European,Romance,Eurasia,44.4166666667,8.95,Italy,
lil,Lillooet,Salishan,Interior Salish,North America,50.75,-122.0,Canada,
lim,Limburgish,Indo-European,Germanic,Eurasia,,,,Fusional
lin,Lingala,Niger-Congo,Bantu,Africa,2.0,18.5,Democratic Republic of Congo,
lis,Lisu,Sino-Tibetan,Burmese-Lolo,Eurasia,26.0,98.0,China; Myanmar,
lit,Lithuanian,Indo-European,Baltic,Eurasia,55.0,24.0,Lithuania,Fusional
liv,Liv,Uralic,Finnic,Eurasia,56.8333333333,24.0,Latvia,
liy,Linda,Niger-Congo,Ubangi,Africa,6.5,20.75,Central African Republic,
ljp,Lampung,Austronesian,Lampungic,Papunesia,-5.0,105.0,Indonesia,
lkr,Päri,Eastern Sudanic,Western Nilotic,Africa,5.0,32.5,South Sudan,
lkt,Lakhota,Siouan,Mississippi Valley Siouan,North America,43.8333333333,-101.833333333,United States,
lld,Ladin,Indo-European,Romance,Eurasia,46.5833333333,11.9166666667,Italy,
lln,Lele,Afro-Asiatic,East Chadic,Africa,9.08333333333,15.5833333333,Chad,
llp,Nguna,Austronesian,Oceanic,Papunesia,-16.9166666667,168.5,Vanuatu,
